,char_id,com_id
1056,1011227,62128
1057,1011227,65264
1058,1011227,65119
1059,1011227,65078
1060,1011227,62795
1061,1011227,61454
1062,1011227,64909
1063,1011227,64417
1064,1011227,60853
1065,1011227,61453
1066,1011227,64270
1067,1011227,60852
1068,1011227,61452
1069,1011227,63963
1070,1011227,63870
1071,1011227,60851
1072,1011227,63797
1073,1011227,60371
1074,1011227,61451
1075,1011227,60850
1076,1011227,57158
1077,1011227,62793
1078,1011227,61450
1079,1011227,62837
1080,1011227,60849
1081,1011227,62127
1082,1011227,61449
1083,1011227,60848
1084,1011227,61448
1085,1011227,57164
1086,1011227,60847
1087,1011227,62648
1088,1011227,61447
1089,1011227,57163
1090,1011227,61446
1091,1011227,56097
1092,1011227,56096
1093,1011227,61445
1094,1011227,60712
1095,1011227,56095
1096,1011227,61444
1097,1011227,56094
1098,1011227,60711
1099,1011227,61443
1100,1011227,56093
1101,1011227,59355
1102,1011227,61442
1103,1011227,56092
1104,1011227,56091
1105,1011227,56090
1106,1011227,56089
1107,1011227,56088
1108,1011227,46410
1109,1011227,46408
1110,1011227,46406
1111,1011227,46402
1112,1011227,38493
1113,1011227,38496
1114,1011227,38109
1115,1011227,36908
1116,1011227,36909
1117,1011227,36045
1118,1011227,36046
1119,1011227,36044
1120,1011227,36048
1121,1011227,36052
1122,1011227,36047
1123,1011227,36053
1124,1011227,30149
1125,1011227,29939
1126,1011227,30723
1127,1011227,29289
1128,1011227,30722
1129,1011227,29288
1130,1011227,31583
1131,1011227,28315
1132,1011227,30015
1133,1011227,25977
1134,1011227,25440
1135,1011227,25439
1136,1011227,25976
1137,1011227,25438
1138,1011227,25975
1139,1011227,25437
1140,1011227,25974
1141,1011227,25973
1142,1011227,25972
1143,1011227,25971
1144,1011227,25970
1145,1011227,24163
1146,1011227,23930
1147,1011227,23964
1148,1011227,23762
1149,1011227,23603
1150,1011227,23106
1151,1011227,23079
1152,1011227,22867
1153,1011227,22470
1154,1011227,22264
1155,1011227,21935
1156,1011227,21707
1157,1011227,21505
1158,1011227,21324
1159,1011227,21175
1160,1011227,20965
1161,1011227,20828
1162,1011227,20827
1163,1011227,20636
1164,1011227,23067
1102,1011361,99072
1103,1011361,10064
1104,1011361,10063
1105,1011361,10045
1106,1011361,10042
1107,1011361,10105
1131,1009151,14119
1132,1009151,14118
1133,1009151,14096
1134,1009151,14095
1135,1009151,14094
1136,1009151,14093
1137,1009151,62744
1138,1009151,14047
1139,1009151,14046
1140,1009151,14045
1141,1009151,14206
1142,1009151,13722
1160,1010672,18684
1161,1010672,18681
1162,1010672,17763
1163,1010672,48375
1164,1010672,48374
1165,1010672,48373
1166,1010672,48370
1167,1010672,48369
1168,1010672,48344
1169,1010672,48345
1170,1010672,48348
1171,1010672,48349
1172,1010672,48351
1189,1010673,5425
1190,1010673,4038
1191,1010673,3908
1192,1010673,18820
1247,1009152,62140
1248,1009152,58327
1249,1009152,57717
1250,1009152,2319
1251,1009152,2820
1252,1009152,64239
1253,1009152,20254
1254,1009152,20253
1255,1009152,20251
1256,1009152,20250
1257,1009152,20218
1258,1009152,20217
1259,1009152,20209
1260,1009152,20207
1261,1009152,50874
1262,1009152,20195
1263,1009152,20194
1264,1009152,50824
1265,1009152,18325
1266,1009152,20183
1267,1009152,20182
1268,1009152,20172
1269,1009152,20245
1270,1009152,20234
1271,1009152,20097
1272,1009152,20091
1273,1009152,20090
1274,1009152,11091
1275,1009152,11079
1276,1009152,11070
1276,1016824,5132
1277,1016824,15771
1305,1011684,38300
1306,1011684,5451
1307,1011684,14960
1308,1011684,2592
1309,1011684,14937
1334,1011396,28927
1335,1011396,30554
1336,1011396,26600
1337,1011396,26599
1338,1011396,26595
1339,1011396,20636
1340,1011396,3973
1341,1011396,16733
1342,1011396,16758
1343,1011396,16736
1363,1011338,5057
1364,1011338,23572
1365,1011338,21709
1366,1011338,21507
1367,1011338,21326
1368,1011338,21177
1369,1011338,20967
1370,1011338,20638
1371,1011338,16453
1372,1011338,4153
1373,1011338,4041
1374,1011338,3037
1375,1011338,2476
1376,1011338,15918
1377,1011338,2475
1378,1011338,2227
1379,1011338,211
1380,1011338,15716
1381,1011338,15715
1392,1009153,88649
1393,1009153,88648
1394,1009153,88647
1395,1009153,88646
1396,1009153,76478
1397,1009153,76477
1398,1009153,76476
1399,1009153,76475
1400,1009153,73674
1401,1009153,66573
1402,1009153,66299
1403,1009153,65405
1404,1009153,60890
1405,1009153,65055
1406,1009153,64698
1407,1009153,60624
1408,1009153,60507
1409,1009153,46677
1410,1009153,46676
1411,1009153,46675
1412,1009153,46674
1413,1009153,46673
1414,1009153,46672
1415,1009153,46671
1416,1009153,46669
1417,1009153,46667
1418,1009153,46795
1419,1009153,46794
1420,1009153,37942
1421,1009153,38441
1422,1009153,36330
1423,1009153,36326
1424,1009153,38482
1425,1009153,38238
1426,1009153,36932
1427,1009153,37201
1428,1009153,37202
1429,1009153,26972
1430,1009153,26971
1431,1009153,26969
1432,1009153,26967
1433,1009153,26966
1434,1009153,26965
1435,1009153,23920
1436,1009153,23735
1437,1009153,23564
1438,1009153,21996
1439,1009153,21953
1440,1009153,21960
1441,1009153,21757
1442,1009153,21725
1443,1009153,21525
1444,1009153,21345
1445,1009153,21197
1446,1009153,21244
1447,1009153,21028
1448,1009153,20895
1449,1009153,15906
1450,1009153,5536
1451,1009153,4275
1452,1009153,4222
1453,1009153,4100
1454,1009153,3980
1455,1009153,3532
1456,1009153,3355
1457,1009153,1290
1458,1009153,43392
1459,1009153,43391
1460,1009153,13951
1461,1009153,13950
1462,1009153,13937
1463,1009153,65377
1464,1009153,65376
1465,1009153,65374
1466,1009153,65373
1467,1009153,65372
1468,1009153,65371
1469,1009153,22446
1470,1009153,65370
1471,1009153,65369
1472,1009153,65368
1473,1009153,65873
1474,1009153,65872
1475,1009153,11914
1476,1009153,65868
1477,1009153,65867
1478,1009153,65866
1479,1009153,59696
1480,1009153,65864
1481,1009153,65863
1482,1009153,15330
1483,1009153,14381
1484,1009153,12386
1485,1009153,20291
1486,1009153,20290
1487,1009153,13062
1488,1009153,19540
1489,1009153,16880
1490,1009153,8063
1491,1009153,8061
1492,1009153,8059
1493,1009153,8058
1494,1009153,8056
1495,1009153,8070
1496,1009153,12415
1497,1009153,8069
1498,1009153,8068
1499,1009153,8067
1500,1009153,8066
1501,1009153,8055
1502,1009153,50921
1503,1009153,50920
1504,1009153,50919
1505,1009153,70666
1506,1009153,12512
1507,1009153,8707
1421,1017574,95052
1422,1017574,80560
1423,1017574,80559
1424,1017574,80558
1425,1017574,80555
1426,1017574,80552
1427,1017574,78928
1428,1017574,73998
1429,1017574,73996
1430,1017574,71309
1431,1017574,73995
1432,1017574,73994
1433,1017574,71313
1434,1017574,69930
1435,1017574,71312
1436,1017574,71311
1437,1017574,71310
1438,1017574,71308
1439,1017574,60172
1440,1017574,60676
1441,1017574,60169
1442,1017574,60171
1443,1017574,60980
1444,1017574,60168
1445,1017574,56505
1446,1017574,51201
1447,1017574,50928
1448,1017574,49530
1449,1017574,50927
1450,1017574,50926
1451,1017574,50892
1452,1017574,49522
1453,1017574,50888
1454,1017574,43295
1455,1017574,43296
1456,1017574,43300
1457,1017574,43301
1450,1010674,21368
1451,1010674,21227
1452,1010674,5907
1453,1010674,20880
1454,1010674,16548
1455,1010674,20681
1456,1010674,6143
1457,1010674,5745
1458,1010674,5912
1508,1009154,95800
1509,1009154,66602
1510,1009154,63997
1511,1009154,55364
1512,1009154,1776
1513,1009154,39304
1514,1009154,36059
1515,1009154,38881
1516,1009154,38062
1517,1009154,36060
1518,1009154,38890
1519,1009154,29605
1520,1009154,22058
1521,1009154,17290
1522,1009154,16209
1523,1009154,15902
1524,1009154,5795
1525,1009154,5529
1526,1009154,5230
1527,1009154,4788
1528,1009154,4822
1529,1009154,4473
1530,1009154,4444
1531,1009154,4289
1532,1009154,4288
1533,1009154,4315
1534,1009154,4218
1535,1009154,2055
1536,1009154,1497
1537,1009154,10494
1538,1009154,10504
1539,1009154,10502
1540,1009154,10501
1541,1009154,987
1542,1009154,10498
1543,1009154,10497
1544,1009154,10493
1545,1009154,10492
1546,1009154,14831
1547,1009154,15565
1548,1009154,15564
1549,1009154,15563
1550,1009154,15561
1551,1009154,14090
1552,1009154,15537
1553,1009154,37902
1554,1009154,12116
1555,1009154,62627
1556,1009154,13229
1557,1009154,18337
1558,1009154,13181
1559,1009154,11763
1560,1009154,11762
1561,1009154,13151
1562,1009154,11733
1563,1009154,13106
1564,1009154,13104
1565,1009154,13068
1566,1009154,13067
1567,1009154,13066
1568,1009154,13065
1569,1009154,13064
1570,1009154,13063
1571,1009154,19793
1572,1009154,12982
1573,1009154,8710
1537,1011301,79950
1538,1011301,79949
1539,1011301,73064
1540,1011301,26970
1541,1011301,24173
1566,1010802,98661
1567,1010802,98660
1568,1010802,98659
1569,1010802,50769
1570,1010802,40700
1571,1010802,40701
1572,1010802,40711
1573,1010802,40703
1574,1010802,39955
1575,1010802,37655
1576,1010802,39222
1577,1010802,35154
1578,1010802,38842
1579,1010802,29091
1580,1010802,38069
1581,1010802,29090
1582,1010802,38067
1583,1010802,37960
1584,1010802,38057
1585,1010802,34543
1586,1010802,36763
1587,1010802,36764
1588,1010802,36765
1589,1010802,29834
1590,1010802,22912
1591,1010802,22954
1592,1010802,22506
1593,1010802,22300
1594,1010802,22299
1595,1010802,21975
1596,1010802,21366
1597,1010802,24571
1598,1010802,16493
1599,1010802,16135
1600,1010802,15950
1601,1010802,15894
1602,1010802,15840
1603,1010802,13456
1604,1010802,6210
1605,1010802,6076
1606,1010802,5938
1607,1010802,5775
1608,1010802,5628
1609,1010802,5360
1610,1010802,5199
1595,1009155,98661
1596,1009155,98660
1597,1009155,98659
1598,1009155,98658
1599,1009155,70285
1600,1009155,70539
1601,1009155,68958
1602,1009155,70543
1603,1009155,41530
1604,1009155,67309
1605,1009155,69054
1606,1009155,68004
1607,1009155,62259
1608,1009155,65569
1609,1009155,65326
1610,1009155,65127
1611,1009155,64333
1612,1009155,62399
